path,type,size_bytes,git_status,sha256,referenced_by_count,referenced_by,likely_role,classification,proposed_action,confidence,notes
paper-tests/results/tables/table01_model_metrics.csv,file,479,tracked-clean,ece38647a4484938b93b2298232205fda1e9ae12823071b2886bc1e62ad8b861,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table01_model_metrics.tex,file,700,tracked-clean,ec1878641e054ae374f6c2bcbab28746cf68e65fc2ae4e58272b3c8bd8193523,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table02_context_ablation.csv,file,388,tracked-clean,7b0726088f3e6eed170428f16033aa936f60e0557f0b4f8c713abbd294468904,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table02_context_ablation.tex,file,576,tracked-clean,ea59316cccd236a98f711aa26075f20abac7a28a1af9c8a105120ae150da4e84,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table03_safety_xai.csv,file,538,tracked-clean,371ec37cec2885bee360b20fca9f2cb7a952392686d1c9bbcb4c7a5940199f3e,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table03_safety_xai.tex,file,720,tracked-clean,fdeb4bec032d3b38f3d0cee3c68197327070dc0573bd81e09a00a3b515bde824,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table04_v6_per_class.csv,file,199,tracked-clean,acaa44ed95603d064f12150aad156c8face9820c88584dedaa2ac7e432f49de7,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table04_v6_per_class.tex,file,376,tracked-clean,8f322f9057814d56e257a6a239fa8cb29fc6c879e1a438c0f26c0e8ea213ced5,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table05_paired_tests.csv,file,602,tracked-clean,6c7ae49880bca797593c04e572f7ed71c797bcdd5534e7ac42a503353ece5840,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table05_paired_tests.tex,file,875,tracked-clean,a14bc47a6e8ceb4144d8f2212421de9810b942bf081ed39ca2fe4742a7b19506,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table06a_security_attacks.csv,file,978,tracked-clean,baac24e36795bb3f9b2cee815a82682083203ae8a6b557202611dccfa337fa94,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table06a_security_attacks.tex,file,1220,tracked-clean,55c3f83bdb12c6da96c674485ec6defd39f9e67f186a9c75b04ca40e22a5748d,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table06b_end_to_end.csv,file,488,tracked-clean,00aa42e7846061ea877e087580757d6e4b41d2361fca8e6138bc1275666838a5,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table06b_end_to_end.tex,file,681,tracked-clean,5f00658abc5f5818a19ddcd59bb1e880db24dc260c2b126d8e1593375956ac1e,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table06c_stability_runs.csv,file,487,tracked-clean,a64a6cf6d103fae4cd8789654898626ffa4c343016a1d46f4306e60a7ded1082,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table06c_stability_runs.tex,file,876,tracked-clean,0d71a323aabc3b2677d29775828df986057bc93fe4b4394d22becff787c6622d,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table06d_escalation_stress.csv,file,365,tracked-clean,36c66c15ed326a494a0884bbf986d9276e63107d4da9ff9dc75b036555726f59,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table06d_escalation_stress.tex,file,549,tracked-clean,e30389028e502e93bcf2ca25543649ab8be607d00652f67c6e6e225339e1e7f1,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table06e_fail_safe.csv,file,488,tracked-clean,91cf35d52065d700e7a48230b9c91a439ef7b2eddde9cfdcb0d627000937e53b,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table06e_fail_safe.tex,file,655,tracked-clean,63c3939313c814fb5bc21ff1c2bd0bf892e71cd9ac1e79202ecb36e03941f292,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table07_performance.csv,file,1924,tracked-clean,dc8d2fba7c73cb65715dcb3bb1e0b192657212c9c3ac6c10b0b4701093abcdaa,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table07_performance.tex,file,2527,tracked-clean,e54ed9d0f0350b877ab7191a771054cecab951d201bf9f608291c4e05a1b1b4a,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table08_ablation_reason_codes.csv,file,306,tracked-clean,546febca6f5095a62ed45e45fecb096c2dee57bec1d4951c130d1218553f7309,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table08_ablation_reason_codes.tex,file,501,tracked-clean,eb85b60eaa5c0f37f80595786f630eb9ef08acdaf0e3b3da38c2618741c9810d,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table09_listener_recovery.csv,file,1077,tracked-clean,f5f6f585c0a7d8b4873de8d153597156d672ed139a7f28b4f266f642d4cb960c,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table09_listener_recovery.tex,file,1247,tracked-clean,7acef4098f157095d4ece2951a9df4b6aa0a6739d746873a1de32f631d52d9fc,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table10_concurrency.csv,file,349,tracked-clean,0624f5837d306353fccb4f2c01f7b8e69de9b0cddf0d992f7fed2e0ba89a807a,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/results/tables/table10_concurrency.tex,file,579,tracked-clean,8ed53d5d576485a82a8e4dac9acc6a995a1803db5f8979531e7d9bbd443ee191,0,,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
paper-tests/run-all.js,file,3611,tracked-clean,318d186c2609c643093bd9dd92b5cb85aed689bf10c0dcb080e76ab673cfe27e,1,paper-tests/README.md,SEAL paper experiment harness and results,historical-evidence,keep,medium,Frozen SEAL configuration; not DIAS evidence.
papers/.DS_Store,file,6148,ignored,da408de82514e45824e28143939aadd02956d52ab35ccca82a7ed10dd4638eba,0,,macOS Finder metadata,generated-cache,keep-ignored,high,Recreated by Finder; ignored. Not moved because Finder rewrites it immediately.
papers/final_paper/.DS_Store,file,6148,ignored,a6916d0caf18aba659eef8735530bc9ae92c23a4e0766674ed4c9d6c71f28073,0,,macOS Finder metadata,generated-cache,keep-ignored,high,Recreated by Finder; ignored. Not moved because Finder rewrites it immediately.
papers/final_paper/DIAS_Implementation_Rewritten.tex,file,26163,untracked,54546be6e1060095ddce7e76faa3703a5d32c63008db10c92cc0301441caefab,1,reports/iteration/iter_043_dias_implementation_rewrite.md,agent-written parallel draft of the DIAS paper,superseded-draft,move:trashy/superseded-paper-drafts/,medium,13-page repository draft not adopted verbatim by the author; superseded by the Overleaf text.
papers/final_paper/DIAS_Methodology_Results.tex,file,492,untracked,add60041a887d81c7ea63dd6ed3673499cd7b5a0b276d43b8a5ba4c867356651,6,experiments/dias/verify-paper-package.js; experiments/runs/20260915_dias_paper_rewrite/validation.json; output/overleaf/DIAS_Methodology_Results/DIAS_REWRITE_NOTES.md; output/pdf/DIAS_Methodology_Results.log; papers/final_paper/DIAS_REWRITE_NOTES.md; reports/iteration/iter_045_dias_clear_paper_rewrite.md,agent-written parallel draft of the DIAS paper,superseded-draft,move:trashy/superseded-paper-drafts/,medium,13-page repository draft not adopted verbatim by the author; superseded by the Overleaf text.; identical content: output/overleaf/DIAS_Methodology_Results/main.tex
papers/final_paper/DIAS_Methodology_Rewritten.tex,file,25170,untracked,a747536ef5abb7a268398873caaa17b52be095e8b2246718dbed9232d7c2bad0,4,experiments/plans/20260915_dias_implementation_rewrite.md; output/overleaf/DIAS_Methodology_Results/DIAS_REWRITE_NOTES.md; papers/final_paper/DIAS_REWRITE_NOTES.md; reports/iteration/iter_042_dias_methodology_rewrite.md,agent-written parallel draft of the DIAS paper,superseded-draft,move:trashy/superseded-paper-drafts/,medium,13-page repository draft not adopted verbatim by the author; superseded by the Overleaf text.
papers/final_paper/DIAS_OVERLEAF_README.md,file,1998,untracked,06ed20fa1a5e7f1d7e1ac23aec04e35b349e2ec4234c215107e53c2dbc85214f,2,experiments/dias/verify-paper-package.js; experiments/runs/20260915_dias_paper_rewrite/validation.json,notes about the superseded draft,superseded-draft,move:trashy/superseded-paper-drafts/,medium,identical content: output/overleaf/DIAS_Methodology_Results/README.md
papers/final_paper/DIAS_REWRITE_NOTES.md,file,5984,untracked,6148879219fab90107c62128db5a4b55deca577375fc6685406d13a6198e3986,1,reports/iteration/iter_045_dias_clear_paper_rewrite.md,notes about the superseded draft,superseded-draft,move:trashy/superseded-paper-drafts/,medium,identical content: output/overleaf/DIAS_Methodology_Results/DIAS_REWRITE_NOTES.md
papers/final_paper/Internship_Final_Report_Access_Governance_Prototype.docx,file,686669,tracked-clean,0ca631a1bb7bed1c91b24642ceb41a3a0c99a688e5219d6ed492b850ed12cb8d,0,,predecessor SEAL/SEBA manuscripts and internship deliverables,obsolete-deliverable,move:trashy/obsolete/seal-era/,high,"Belong to the predecessor SEAL/SEBA paper, not to DIAS."
papers/final_paper/SEAL_latest_full_manuscript.md,file,84097,tracked-clean,dd01fa70ceda034ea380b197fee4fd4565372708da6f111b12ffa1c46ac87938,3,experiments/runs/20260905_six_peer_manuscript_update/verification.json; reports/iteration/iter_028_six_peer_full_manuscript.md; results/tables/six-peer-manuscript-update/evidence-summary.md,predecessor SEAL/SEBA manuscripts and internship deliverables,obsolete-deliverable,move:trashy/obsolete/seal-era/,high,"Belong to the predecessor SEAL/SEBA paper, not to DIAS."
papers/final_paper/SEBA_Internship_Report_Revised_Student_Voice.docx,file,2527423,tracked-clean,21b492bbabb33838dbd5a5f1f0c1afc5e680f9cba3adb2f5efbe2b07134c8dd7,1,experiments/runs/20260823_acm_methodology_implementation_4x4.json,predecessor SEAL/SEBA manuscripts and internship deliverables,obsolete-deliverable,move:trashy/obsolete/seal-era/,high,"Belong to the predecessor SEAL/SEBA paper, not to DIAS.; identical content: reports/SEBA_Internship_Report_Revised_Student_Voice.docx"
papers/final_paper/SEBA_XAI_ACM_6page.tex,file,34965,tracked-clean,a360d4eada818ce1e8280cdee92ad4f646b72b2c8759fd9c96e3a74fa7c8e6a8,10,.github/workflows/ci.yml; experiments/runs/20260823_acm_manuscript_corrective_pass.json; experiments/runs/20260823_acm_methodology_implementation_4x4.json; experiments/runs/20260824_intro_scenario_rewrite.json; reports/iteration/iter_008_acm_6page_manuscript.md; reports/iteration/iter_010_intro_scenario_rewrite.md (+4 more),predecessor SEAL/SEBA manuscripts and internship deliverables,obsolete-deliverable,move:trashy/obsolete/seal-era/,high,"Belong to the predecessor SEAL/SEBA paper, not to DIAS."
papers/final_paper/SEBA_XAI_Final_Paper.tex,file,38092,tracked-clean,fafdaba4928576c4af0e537d58988b907510afc556321cfe71e2f261b818c0f6,3,papers/final_paper/artifacts/PROVENANCE.md; reports/iteration/iter_015_caliper_paper_completion.md; reports/iteration/iter_016_six_page_acm_format.md,predecessor SEAL/SEBA manuscripts and internship deliverables,obsolete-deliverable,move:trashy/obsolete/seal-era/,high,"Belong to the predecessor SEAL/SEBA paper, not to DIAS."
papers/final_paper/SEBA_XAI_Internship_Final_Report.docx,file,756492,tracked-clean,fbe081a7b04cdfaa5f7191b1cea21515e1b5e009e4119a42643e45d71508dcd3,1,reports/iteration/iter_004_internship_final_report.md,predecessor SEAL/SEBA manuscripts and internship deliverables,obsolete-deliverable,move:trashy/obsolete/seal-era/,high,"Belong to the predecessor SEAL/SEBA paper, not to DIAS."
papers/final_paper/SEBA_XAI_Methodology_Rewritten.tex,file,13610,tracked-clean,d526277ffc83e845cd22af7804625a11f1b26ed52a1b690f5286e8c59b6c2fe0,0,,predecessor SEAL/SEBA manuscripts and internship deliverables,obsolete-deliverable,move:trashy/obsolete/seal-era/,high,"Belong to the predecessor SEAL/SEBA paper, not to DIAS."
papers/final_paper/abstract.tex,file,2173,modified,53691bcb5ac385bfe7808489c22f4fb6d92061e37ac14f646fc44b5899376a1c,0,,agent-written parallel draft of the DIAS paper,superseded-draft,move:trashy/superseded-paper-drafts/,medium,13-page repository draft not adopted verbatim by the author; superseded by the Overleaf text.
papers/final_paper/artifacts/DIAS_PROVENANCE.md,file,7493,tracked-clean,09c0e56b8ea60229bc576dbfd83d74e1ba69d937a1209dc8380c7e099ea24395,0,,provenance notes of earlier drafts,historical-evidence,review,medium,
papers/final_paper/artifacts/PROVENANCE.md,file,9523,tracked-clean,527e28534195bcfd3c2327742db07ed0944c01a8d065c1d3f0c0df52582d202e,15,experiments/runs/2026-08-28T04-14-37-157Z_ui_unique_user_latency/config.json; experiments/runs/2026-08-28T04-14-37-157Z_ui_unique_user_latency/run-report.json; experiments/runs/2026-08-28T04-15-05-267Z_ui_unique_user_latency/config.json; experiments/runs/2026-08-28T04-15-05-267Z_ui_unique_user_latency/run-report.json; experiments/runs/2026-08-28T04-18-28-093Z_ui_unique_user_release_layout_ablation/config.json; experiments/runs/2026-08-28T04-18-28-093Z_ui_unique_user_release_layout_ablation/run-report.json (+9 more),provenance notes of earlier drafts,historical-evidence,review,medium,
papers/final_paper/artifacts/check_faithfulness.js,file,7267,tracked-clean,657b3f71f387e7de6d069efabc36a65138518bd5d6c4d44d51159782519fbc4b,4,experiments/runs/20260823_acm_manuscript_corrective_pass.json; experiments/runs/20260823_acm_methodology_implementation_4x4.json; papers/final_paper/artifacts/PROVENANCE.md; reports/iteration/iter_010_intro_scenario_rewrite.md,provenance notes of earlier drafts,historical-evidence,review,medium,
papers/final_paper/artifacts/decisive_attribute_check.txt,file,2263,tracked-clean,86a265334253523058b7f378cc0546fb6f139b70c48a6f075be4a88716b88963,4,experiments/runs/20260823_acm_manuscript_corrective_pass.json; papers/final_paper/artifacts/PROVENANCE.md; reports/iteration/iter_008_acm_6page_manuscript.md; reports/iteration/iter_009_acm_methodology_implementation_4x4.md,provenance notes of earlier drafts,historical-evidence,review,medium,
papers/final_paper/artifacts/generate_compact_caliper_figure.py,file,4982,tracked-clean,9ece82e54f449e551ac3ab42c6785bf79e1e896aaca09fa1b6bdbacf8301b529,1,papers/final_paper/artifacts/PROVENANCE.md,provenance notes of earlier drafts,historical-evidence,review,medium,
papers/final_paper/conclusion.tex,file,2631,modified,13f1c996608a7ea7b0c3f4cda50c4ca27aa908ad2e75e030fe62d4d87559c08b,0,,agent-written parallel draft of the DIAS paper,superseded-draft,move:trashy/superseded-paper-drafts/,medium,13-page repository draft not adopted verbatim by the author; superseded by the Overleaf text.
papers/final_paper/dias-refs.bib,file,23511,untracked,7f6686fa92a72b53932d9fdfb483b4ac7000d58bf8b31969b7727e97511ac88c,0,,bibliographies of the superseded draft,superseded-draft,move:trashy/superseded-paper-drafts/,medium,Canonical bibliography is the Overleaf dias-refs.bib.
